epoch,train_loss
0,91.524718
1,85.918482
2,83.007251
3,81.768743
4,81.170597
5,80.847870
6,80.645570
7,80.579470
8,80.528009
9,80.477359
10,80.461895
11,80.453401
12,80.439314
13,80.399348
14,80.426892
15,80.363790
16,80.363624
17,80.360335
18,80.322159
19,80.306137
