epoch,train_loss
0,94.273851
1,91.913058
2,89.905960
3,88.010853
4,86.618748
5,85.311171
6,84.348289
7,83.567473
8,82.951383
9,82.473057
10,82.121450
11,81.838849
12,81.654641
13,81.413147
14,81.327140
15,81.156943
16,81.016123
17,80.952133
18,80.864951
19,80.819153
