epoch,train_loss
0,91.842800
1,85.925265
2,83.291752
3,82.225535
4,81.622010
5,81.132262
6,80.747010
7,80.599617
8,80.498439
9,80.443009
10,80.376285
11,80.333259
12,80.276820
13,80.243624
14,80.237971
15,80.192341
16,80.191786
17,80.174935
18,80.156764
19,80.152625
